UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Binary-Classification,ma-5-Sensor2,sd-5-Sensor2
99,64,0.0008,0.0002,100.0,518.67,641.80,1577.12,1395.95,14.62,21.61,553.78,2388.01,9056.64,1.30,47.32,521.66,2388.05,8140.57,8.4413,0.03,392,2388,100.00,39.00,23.4075,0,642.184,0.20915066339842697
99,65,-0.0023,-0.0000,100.0,518.67,642.44,1589.66,1406.99,14.62,21.61,554.37,2388.04,9052.37,1.30,47.19,522.25,2388.06,8134.78,8.4222,0.03,392,2388,100.00,39.13,23.4986,0,642.24,0.23151673805582373
99,66,0.0023,-0.0004,100.0,518.67,642.81,1592.30,1398.55,14.62,21.61,554.17,2388.06,9056.93,1.30,47.41,521.87,2388.01,8145.15,8.3689,0.03,391,2388,100.00,39.11,23.3709,0,642.3499999999999,0.32619012860600416
99,67,0.0013,0.0000,100.0,518.67,642.50,1583.06,1402.83,14.62,21.61,553.15,2388.09,9059.87,1.30,47.15,521.92,2388.04,8134.75,8.4009,0.03,394,2388,100.00,39.03,23.3992,0,642.366,0.33115555257311197
99,68,-0.0018,0.0003,100.0,518.67,642.79,1591.76,1399.98,14.62,21.61,553.68,2388.05,9057.90,1.30,47.17,521.99,2388.05,8128.86,8.3893,0.03,393,2388,100.00,38.98,23.4365,0,642.4680000000001,0.36569933005134064
99,69,0.0009,0.0001,100.0,518.67,642.23,1583.23,1403.94,14.62,21.61,554.55,2388.06,9056.31,1.30,47.45,521.61,2388.08,8134.60,8.4230,0.03,391,2388,100.00,38.86,23.3630,0,642.554,0.2200545386943567
99,70,0.0024,0.0003,100.0,518.67,642.64,1585.10,1396.42,14.62,21.61,553.70,2388.08,9058.42,1.30,47.32,521.50,2388.00,8133.57,8.4078,0.03,392,2388,100.00,38.87,23.3361,0,642.5939999999999,0.21378493866498066
99,71,-0.0001,0.0001,100.0,518.67,642.21,1588.34,1405.04,14.62,21.61,554.41,2388.04,9058.36,1.30,47.44,521.66,2388.03,8130.53,8.4073,0.03,392,2388,100.00,39.11,23.4205,0,642.4739999999999,0.22685678301516327
99,72,0.0016,0.0000,100.0,518.67,642.15,1590.18,1404.94,14.62,21.61,554.76,2388.07,9058.68,1.30,47.29,521.77,2388.05,8135.46,8.3707,0.03,392,2388,100.00,38.93,23.4045,0,642.404,0.259661317873863
99,73,0.0008,0.0003,100.0,518.67,642.13,1590.01,1403.50,14.62,21.61,553.97,2388.01,9056.24,1.30,47.45,521.90,2388.03,8139.70,8.4189,0.03,393,2388,100.00,39.00,23.2735,0,642.272,0.18765926569183347
99,74,0.0009,0.0001,100.0,518.67,642.56,1586.01,1406.32,14.62,21.61,553.38,2388.03,9056.89,1.30,47.18,522.00,2388.05,8133.04,8.4336,0.03,391,2388,100.00,38.98,23.4097,0,642.338,0.21701612843287416
99,75,0.0006,0.0005,100.0,518.67,642.14,1586.56,1403.68,14.62,21.61,554.16,2388.11,9055.87,1.30,47.14,521.53,2388.05,8140.01,8.3879,0.03,392,2388,100.00,38.85,23.4856,0,642.238,0.16338910612398275
99,76,0.0005,0.0000,100.0,518.67,641.72,1590.66,1399.15,14.62,21.61,554.54,2388.06,9060.54,1.30,47.42,521.69,2388.05,8141.56,8.3900,0.03,392,2388,100.00,39.04,23.3697,0,642.14,0.2657066051117024
99,77,0.0029,0.0003,100.0,518.67,642.01,1588.38,1401.42,14.62,21.61,555.02,2388.08,9056.92,1.30,47.40,521.92,2388.06,8139.90,8.4333,0.03,393,2388,100.00,38.82,23.3636,0,642.1120000000001,0.2705106282569802
99,78,-0.0025,-0.0001,100.0,518.67,642.45,1588.97,1399.74,14.62,21.61,554.55,2388.07,9056.35,1.30,47.36,521.76,2388.05,8141.79,8.4294,0.03,392,2388,100.00,38.99,23.3855,0,642.176,0.30309074548720955
99,79,-0.0025,0.0003,100.0,518.67,642.22,1586.26,1402.84,14.62,21.61,553.70,2388.06,9064.16,1.30,47.30,521.68,2388.09,8145.14,8.4071,0.03,393,2388,100.00,38.82,23.3907,0,642.108,0.24111408088289532
99,80,-0.0034,-0.0003,100.0,518.67,642.66,1584.48,1405.68,14.62,21.61,554.09,2388.07,9053.94,1.30,47.42,521.89,2388.10,8134.92,8.4008,0.03,392,2388,100.00,38.81,23.2832,0,642.212,0.32871872474806496
99,81,0.0031,0.0002,100.0,518.67,642.46,1585.62,1404.45,14.62,21.61,553.66,2388.02,9051.04,1.30,47.30,521.98,2388.07,8140.13,8.4434,0.03,393,2388,100.00,38.88,23.2988,0,642.36,0.2236962225876848
99,82,0.0040,0.0000,100.0,518.67,642.39,1589.81,1401.18,14.62,21.61,553.91,2388.08,9048.36,1.30,47.39,522.01,2388.04,8141.53,8.4046,0.03,391,2388,100.00,38.97,23.3228,0,642.4359999999999,0.1412232275512624
99,83,0.0008,0.0001,100.0,518.67,642.03,1586.95,1403.33,14.62,21.61,553.57,2388.04,9057.63,1.30,47.40,521.94,2388.03,8135.91,8.4222,0.03,394,2388,100.00,39.07,23.3777,0,642.3520000000001,0.21404672387121348
99,84,0.0027,0.0003,100.0,518.67,642.60,1587.84,1406.72,14.62,21.61,553.76,2388.06,9053.41,1.30,47.41,522.27,2388.08,8142.88,8.4176,0.03,393,2388,100.00,38.88,23.3038,0,642.428,0.2210339340463442
99,85,-0.0011,-0.0004,100.0,518.67,642.83,1596.34,1416.60,14.62,21.61,553.59,2388.12,9062.86,1.30,47.45,521.40,2388.10,8143.82,8.4140,0.03,393,2388,100.00,38.75,23.3077,0,642.462,0.26316534726291824
99,86,-0.0036,0.0002,100.0,518.67,642.57,1590.87,1403.88,14.62,21.61,553.92,2387.98,9064.16,1.30,47.36,521.83,2388.03,8135.04,8.4129,0.03,393,2388,100.00,38.81,23.3359,0,642.484,0.26665333300000943
99,87,-0.0034,-0.0001,100.0,518.67,642.10,1583.11,1400.87,14.62,21.61,553.89,2388.03,9051.89,1.30,47.43,522.09,2388.07,8139.46,8.4363,0.03,393,2388,100.00,38.89,23.3552,0,642.426,0.3089724906848706
99,88,0.0001,-0.0003,100.0,518.67,642.15,1586.41,1407.61,14.62,21.61,553.89,2388.06,9056.19,1.30,47.35,521.94,2388.05,8143.94,8.4136,0.03,392,2388,100.00,39.20,23.2502,0,642.45,0.28064212085859375
99,89,0.0004,0.0002,100.0,518.67,642.54,1580.09,1398.89,14.62,21.61,553.79,2388.13,9059.83,1.30,47.43,521.45,2388.01,8137.67,8.4359,0.03,392,2388,100.00,38.87,23.4736,0,642.438,0.2752017441805322
99,90,-0.0038,0.0002,100.0,518.67,642.51,1590.24,1403.56,14.62,21.61,554.25,2388.05,9059.34,1.30,47.41,522.23,2388.04,8132.05,8.4149,0.03,392,2388,100.00,39.16,23.4668,0,642.374,0.20480234373659048
99,91,0.0021,-0.0003,100.0,518.67,642.77,1589.57,1400.70,14.62,21.61,554.00,2387.97,9053.69,1.30,47.41,521.89,2388.06,8139.02,8.4008,0.03,394,2388,100.00,39.04,23.3295,0,642.414,0.2530296425322432
99,92,0.0010,-0.0003,100.0,518.67,642.56,1580.68,1403.90,14.62,21.61,553.44,2388.10,9054.66,1.30,47.43,521.86,2388.04,8138.09,8.4253,0.03,393,2388,100.00,38.87,23.3287,0,642.5060000000001,0.2002598312193427
99,93,0.0025,0.0002,100.0,518.67,642.55,1589.25,1402.97,14.62,21.61,553.96,2388.06,9051.24,1.30,47.39,521.89,2388.04,8140.99,8.4355,0.03,393,2388,100.00,38.97,23.2884,0,642.586,0.0935093578204921
99,94,-0.0025,-0.0003,100.0,518.67,643.22,1591.12,1402.43,14.62,21.61,553.71,2388.04,9057.28,1.30,47.33,522.25,2388.04,8137.11,8.4333,0.03,392,2388,100.00,39.05,23.2880,0,642.722,0.26498301832383997
99,95,-0.0040,0.0002,100.0,518.67,642.23,1591.63,1401.97,14.62,21.61,554.35,2388.07,9063.61,1.30,47.34,521.81,2388.02,8137.58,8.4034,0.03,393,2388,100.00,38.93,23.4009,0,642.6659999999999,0.3263495058982111
99,96,-0.0002,-0.0002,100.0,518.67,642.51,1596.06,1406.14,14.62,21.61,554.17,2388.03,9054.24,1.30,47.45,521.55,2388.07,8137.50,8.4015,0.03,393,2388,100.00,38.96,23.3917,0,642.6139999999999,0.32634950589821116
99,97,-0.0019,-0.0004,100.0,518.67,642.56,1584.88,1399.62,14.62,21.61,553.95,2388.07,9055.14,1.30,47.25,521.11,2388.08,8140.77,8.4282,0.03,395,2388,100.00,39.01,23.3544,0,642.614,0.32634950589821116
99,98,0.0022,-0.0001,100.0,518.67,642.42,1591.57,1409.28,14.62,21.61,554.38,2388.01,9060.14,1.30,47.49,521.53,2388.03,8137.11,8.4175,0.03,393,2388,100.00,38.87,23.2451,0,642.588,0.3354638579638765
99,99,0.0012,-0.0001,100.0,518.67,642.73,1585.30,1412.48,14.62,21.61,554.40,2388.08,9050.42,1.30,47.40,521.81,2388.10,8131.38,8.4064,0.03,394,2388,100.00,39.04,23.3335,0,642.49,0.16456001944579188
99,100,-0.0020,-0.0002,100.0,518.67,642.15,1591.06,1407.60,14.62,21.61,553.65,2388.09,9052.75,1.30,47.47,521.48,2388.12,8139.56,8.4152,0.03,392,2388,100.00,38.91,23.2626,0,642.4739999999999,0.19085072700936637
99,101,-0.0013,-0.0000,100.0,518.67,642.33,1588.88,1402.33,14.62,21.61,553.59,2388.09,9060.70,1.30,47.56,521.42,2388.10,8145.55,8.4096,0.03,394,2388,100.00,38.89,23.2587,0,642.438,0.19752468200202378
99,102,0.0026,0.0002,100.0,518.67,643.00,1592.56,1404.95,14.62,21.61,553.66,2388.08,9059.93,1.30,47.30,521.16,2388.07,8140.44,8.4199,0.03,393,2388,100.00,38.96,23.4268,0,642.5260000000001,0.3024301572264304
99,103,0.0007,0.0001,100.0,518.67,642.22,1584.21,1408.00,14.62,21.61,553.67,2388.02,9054.73,1.30,47.57,522.05,2388.12,8136.66,8.4338,0.03,393,2388,100.00,38.84,23.2674,0,642.4860000000001,0.3261042778008276
99,104,-0.0025,-0.0001,100.0,518.67,642.76,1585.59,1406.40,14.62,21.61,553.98,2388.10,9056.11,1.30,47.43,522.38,2388.08,8133.30,8.4117,0.03,391,2388,100.00,38.91,23.3027,0,642.492,0.33078089424874063
99,105,0.0044,-0.0000,100.0,518.67,642.26,1590.99,1413.30,14.62,21.61,553.75,2388.01,9056.42,1.30,47.41,522.07,2388.11,8136.82,8.4642,0.03,390,2388,100.00,38.82,23.2148,0,642.5139999999999,0.31032885782665104
99,106,-0.0005,-0.0002,100.0,518.67,642.52,1594.67,1403.25,14.62,21.61,553.25,2388.07,9059.24,1.30,47.51,521.88,2388.11,8132.09,8.4303,0.03,393,2388,100.00,38.70,23.3228,0,642.5519999999999,0.29680970334542117
99,107,-0.0015,-0.0004,100.0,518.67,642.63,1584.12,1404.87,14.62,21.61,553.60,2388.11,9062.43,1.30,47.49,521.86,2388.14,8132.64,8.4710,0.03,394,2388,100.00,38.88,23.2396,0,642.4780000000001,0.20903588208725402
99,108,-0.0002,0.0002,100.0,518.67,642.43,1586.46,1400.47,14.62,21.61,554.05,2388.08,9053.91,1.30,47.43,522.03,2388.07,8136.71,8.4337,0.03,393,2388,100.00,38.92,23.4021,0,642.52,0.17052858997834258
99,109,0.0024,0.0002,100.0,518.67,642.49,1585.56,1410.12,14.62,21.61,553.73,2388.15,9056.28,1.30,47.55,521.96,2388.12,8136.89,8.3877,0.03,392,2388,100.00,38.78,23.2756,0,642.466,0.12175385004179895
99,110,-0.0021,0.0002,100.0,518.67,642.51,1591.79,1410.84,14.62,21.61,553.76,2388.12,9054.64,1.30,47.42,521.60,2388.05,8138.76,8.4680,0.03,391,2388,100.00,38.85,23.3668,0,642.516,0.06499230723709855
99,111,-0.0046,0.0002,100.0,518.67,642.76,1593.84,1410.10,14.62,21.61,553.47,2388.06,9053.64,1.30,47.64,521.63,2388.11,8136.72,8.4347,0.03,392,2388,100.00,39.01,23.3550,0,642.564,0.11757550765360009
99,112,0.0031,-0.0002,100.0,518.67,642.45,1589.53,1411.06,14.62,21.61,553.68,2388.02,9052.55,1.30,47.46,521.63,2388.10,8145.06,8.3894,0.03,393,2388,100.00,38.83,23.2951,0,642.528,0.11939849245279283
99,113,-0.0000,-0.0003,100.0,518.67,643.20,1590.71,1402.66,14.62,21.61,553.72,2388.13,9055.80,1.30,47.47,521.29,2388.06,8145.61,8.4388,0.03,393,2388,100.00,39.10,23.3315,0,642.682,0.2809555124926451
99,114,-0.0012,-0.0004,100.0,518.67,643.20,1585.40,1404.81,14.62,21.61,553.80,2388.10,9060.98,1.30,47.84,520.96,2388.10,8137.13,8.4255,0.03,393,2388,100.00,38.86,23.3320,0,642.824,0.3241357740207153
99,115,-0.0044,-0.0002,100.0,518.67,642.49,1589.41,1408.43,14.62,21.61,553.49,2388.05,9060.78,1.30,47.51,521.38,2388.08,8138.32,8.4265,0.03,394,2388,100.00,38.93,23.2668,0,642.82,0.3280853547478249
99,116,-0.0016,0.0002,100.0,518.67,642.41,1594.89,1404.82,14.62,21.61,553.57,2388.10,9063.32,1.30,47.56,521.69,2388.08,8138.79,8.3947,0.03,393,2388,100.00,38.76,23.2987,0,642.75,0.3682933613303589
99,117,0.0004,0.0003,100.0,518.67,642.27,1592.28,1404.82,14.62,21.61,553.24,2388.06,9053.64,1.30,47.35,521.59,2388.10,8132.91,8.4047,0.03,391,2388,100.00,38.81,23.2542,0,642.714,0.40301860999217387
99,118,0.0009,-0.0000,100.0,518.67,642.24,1583.29,1407.97,14.62,21.61,554.01,2388.07,9055.49,1.30,47.37,522.07,2388.09,8135.85,8.4033,0.03,392,2388,100.00,38.81,23.3944,0,642.5219999999999,0.351078338836241
99,119,0.0002,-0.0002,100.0,518.67,642.81,1587.63,1409.06,14.62,21.61,553.18,2388.11,9061.86,1.30,47.48,521.54,2388.11,8138.43,8.4483,0.03,392,2388,100.00,38.66,23.2476,0,642.444,0.2045091684986107
99,120,-0.0024,-0.0002,100.0,518.67,641.98,1592.68,1396.96,14.62,21.61,553.28,2388.08,9055.34,1.30,47.32,521.40,2388.09,8138.79,8.4516,0.03,393,2388,100.00,38.86,23.3471,0,642.3419999999999,0.2721323207558897
99,121,-0.0006,0.0000,100.0,518.67,642.61,1591.59,1407.89,14.62,21.61,553.41,2388.09,9056.11,1.30,47.49,521.72,2388.10,8139.50,8.4493,0.03,394,2388,100.00,38.92,23.3184,0,642.3820000000001,0.29308019380365724
99,122,0.0008,0.0003,100.0,518.67,642.52,1587.80,1403.28,14.62,21.61,553.79,2388.13,9044.04,1.30,47.51,521.59,2388.09,8137.31,8.4532,0.03,395,2388,100.00,38.82,23.2366,0,642.432,0.29102577205462077
99,123,-0.0037,-0.0001,100.0,518.67,642.57,1592.45,1409.76,14.62,21.61,553.77,2388.11,9057.60,1.30,47.67,521.58,2388.11,8142.04,8.4157,0.03,392,2388,100.00,38.91,23.2170,0,642.498,0.27708482455737504
99,124,-0.0033,0.0005,100.0,518.67,642.54,1585.30,1410.71,14.62,21.61,553.42,2388.11,9058.02,1.30,47.37,521.46,2388.16,8134.37,8.4694,0.03,394,2388,100.00,38.82,23.3309,0,642.4440000000001,0.2339743575693672
99,125,-0.0020,-0.0001,100.0,518.67,643.00,1592.82,1412.87,14.62,21.61,553.07,2388.14,9057.44,1.30,47.41,521.56,2388.08,8129.70,8.4111,0.03,395,2388,100.00,38.83,23.2922,0,642.648,0.17859451279364866
99,126,-0.0015,-0.0003,100.0,518.67,642.88,1589.06,1410.82,14.62,21.61,553.50,2388.12,9053.92,1.30,47.40,521.40,2388.10,8135.46,8.4402,0.03,393,2388,100.00,38.74,23.2894,0,642.702,0.198635344286964
99,127,-0.0008,-0.0003,100.0,518.67,642.76,1592.09,1409.56,14.62,21.61,553.30,2388.11,9059.83,1.30,47.45,521.55,2388.10,8140.49,8.4312,0.03,394,2388,100.00,38.86,23.3106,0,642.75,0.17663521732655463
99,128,0.0006,0.0002,100.0,518.67,642.66,1586.95,1414.18,14.62,21.61,553.66,2388.10,9052.85,1.30,47.33,521.53,2388.11,8135.88,8.4452,0.03,393,2388,100.00,38.94,23.2365,0,642.768,0.16129476122926162
99,129,-0.0017,-0.0002,100.0,518.67,642.48,1590.45,1408.14,14.62,21.61,553.01,2388.09,9058.22,1.30,47.57,521.06,2388.10,8139.85,8.4071,0.03,395,2388,100.00,38.74,23.3063,0,642.7560000000001,0.17906423428479226
99,130,0.0011,0.0000,100.0,518.67,643.04,1587.66,1407.25,14.62,21.61,553.49,2388.13,9062.15,1.30,47.69,521.27,2388.06,8137.83,8.4387,0.03,393,2388,100.00,38.93,23.3177,0,642.7639999999999,0.1903260360539121
99,131,-0.0031,-0.0002,100.0,518.67,643.03,1591.33,1414.63,14.62,21.61,553.63,2388.12,9054.70,1.30,47.54,521.46,2388.11,8136.04,8.4708,0.03,395,2388,100.00,38.80,23.2895,0,642.7940000000001,0.21629609335351713
99,132,0.0038,0.0002,100.0,518.67,642.63,1589.21,1421.31,14.62,21.61,553.14,2388.08,9056.36,1.30,47.56,521.06,2388.09,8134.29,8.4382,0.03,395,2388,100.00,38.77,23.2553,0,642.768,0.22639787984871396
99,133,0.0059,0.0000,100.0,518.67,643.30,1595.48,1415.53,14.62,21.61,553.67,2388.10,9057.28,1.30,47.57,521.19,2388.09,8134.30,8.4649,0.03,394,2388,100.00,38.86,23.2886,0,642.896,0.29856992480822064
99,134,-0.0006,-0.0000,100.0,518.67,642.18,1584.97,1408.22,14.62,21.61,553.65,2388.18,9062.28,1.30,47.34,521.55,2388.14,8134.13,8.4438,0.03,393,2388,100.00,38.83,23.2863,0,642.836,0.39174481489867863
99,135,0.0034,0.0002,100.0,518.67,642.70,1593.27,1414.14,14.62,21.61,553.27,2388.14,9053.98,1.30,47.53,521.09,2388.15,8135.31,8.4574,0.03,393,2388,100.00,38.52,23.2615,0,642.768,0.3797578175627175
99,136,0.0004,-0.0001,100.0,518.67,642.90,1588.16,1415.75,14.62,21.61,553.42,2388.10,9052.69,1.30,47.58,521.53,2388.13,8136.49,8.4513,0.03,394,2388,100.00,38.72,23.3528,0,642.742,0.3650972473191206
99,137,-0.0018,0.0004,100.0,518.67,642.55,1587.37,1420.92,14.62,21.61,553.01,2388.11,9058.18,1.30,47.53,520.93,2388.15,8135.36,8.4433,0.03,394,2388,100.00,38.93,23.2642,0,642.726,0.3713542782842304
99,138,0.0030,0.0002,100.0,518.67,642.74,1591.33,1414.33,14.62,21.61,552.29,2388.16,9049.21,1.30,47.75,521.69,2388.08,8132.83,8.5135,0.03,393,2388,100.00,38.86,23.3620,0,642.6139999999999,0.2439344174158482
99,139,-0.0002,0.0004,100.0,518.67,642.55,1592.34,1405.81,14.62,21.61,553.65,2388.11,9056.76,1.30,47.61,520.91,2388.16,8139.57,8.4625,0.03,393,2388,100.00,38.79,23.1976,0,642.6879999999999,0.13105723940326036
99,140,-0.0025,-0.0001,100.0,518.67,642.93,1595.86,1409.95,14.62,21.61,552.99,2388.02,9058.80,1.30,47.64,520.85,2388.13,8138.33,8.4712,0.03,394,2388,100.00,38.76,23.2131,0,642.7339999999999,0.16353592877408096
99,141,0.0004,0.0001,100.0,518.67,642.79,1593.26,1412.81,14.62,21.61,552.91,2388.14,9056.61,1.30,47.61,521.41,2388.13,8141.23,8.4650,0.03,394,2388,100.00,38.69,23.2406,0,642.712,0.14620533505997824
99,142,-0.0033,-0.0002,100.0,518.67,642.61,1592.68,1410.71,14.62,21.61,552.89,2388.16,9051.01,1.30,47.70,521.32,2388.08,8135.86,8.4563,0.03,395,2388,100.00,38.78,23.2047,0,642.7239999999999,0.13440238093128232
99,143,0.0002,-0.0004,100.0,518.67,642.71,1592.74,1412.67,14.62,21.61,553.53,2388.15,9057.33,1.30,47.56,521.20,2388.18,8140.99,8.4053,0.03,394,2388,100.00,38.84,23.3185,0,642.7180000000001,0.13422369388448918
99,144,-0.0014,0.0004,100.0,518.67,643.05,1591.17,1417.14,14.62,21.61,552.66,2388.19,9061.70,1.30,47.59,521.06,2388.09,8132.13,8.4578,0.03,392,2388,100.00,38.77,23.2809,0,642.818,0.15625619987696884
99,145,0.0022,-0.0002,100.0,518.67,642.99,1588.93,1411.67,14.62,21.61,552.04,2388.12,9057.82,1.30,47.77,520.63,2388.19,8141.70,8.4887,0.03,393,2388,100.00,38.83,23.1053,0,642.8299999999999,0.16637307474466598
99,146,-0.0024,-0.0002,100.0,518.67,642.76,1589.84,1415.07,14.62,21.61,552.24,2388.11,9061.93,1.30,47.58,521.29,2388.12,8136.11,8.4493,0.03,394,2388,100.00,38.83,23.3851,0,642.824,0.1682379267584866
99,147,0.0020,0.0001,100.0,518.67,642.75,1593.61,1418.73,14.62,21.61,553.16,2388.17,9055.58,1.30,47.86,521.38,2388.15,8136.90,8.4573,0.03,395,2388,100.00,38.62,23.3479,0,642.8520000000001,0.13948476619328423
99,148,-0.0029,0.0002,100.0,518.67,642.34,1588.70,1413.67,14.62,21.61,553.47,2388.12,9059.64,1.30,47.68,521.16,2388.16,8134.82,8.4740,0.03,394,2388,100.00,38.83,23.1142,0,642.778,0.24975187686980513
99,149,-0.0005,0.0005,100.0,518.67,643.31,1594.62,1408.22,14.62,21.61,552.93,2388.17,9061.51,1.30,47.64,520.59,2388.10,8139.72,8.4476,0.03,395,2388,100.00,38.89,23.2288,0,642.83,0.31855925665405505
99,150,0.0006,-0.0001,100.0,518.67,643.04,1587.67,1413.24,14.62,21.61,552.77,2388.14,9061.79,1.30,47.78,520.71,2388.12,8137.15,8.4683,0.03,394,2388,100.00,38.75,23.1938,0,642.8399999999999,0.3241604540963946
99,151,0.0050,0.0004,100.0,518.67,642.46,1593.87,1412.51,14.62,21.61,552.61,2388.16,9061.25,1.30,47.71,521.20,2388.18,8135.73,8.4461,0.03,393,2388,100.00,38.94,23.2105,0,642.78,0.3592770518694095
99,152,-0.0034,0.0003,100.0,518.67,642.99,1596.35,1413.50,14.62,21.61,552.20,2388.14,9058.32,1.30,47.91,520.47,2388.11,8136.35,8.4645,0.03,394,2388,100.00,38.63,23.2544,0,642.8280000000001,0.36798913027421803
99,153,0.0031,0.0001,100.0,518.67,643.67,1593.08,1413.79,14.62,21.61,553.58,2388.18,9048.05,1.30,47.69,520.73,2388.17,8139.16,8.4957,0.03,394,2388,100.00,38.86,23.2623,0,643.094,0.39852728890250044
99,154,0.0018,-0.0000,100.0,518.67,643.34,1595.65,1406.34,14.62,21.61,552.84,2388.13,9062.73,1.30,47.87,520.54,2388.13,8131.85,8.4735,0.03,393,2388,100.00,38.74,23.2378,0,643.1,0.40194526990622104
99,155,-0.0031,0.0000,100.0,518.67,642.79,1591.83,1410.65,14.62,21.61,553.18,2388.18,9058.64,1.30,47.72,520.89,2388.22,8139.60,8.4634,0.03,394,2388,100.00,38.62,23.2935,0,643.05,0.42137868954182833
99,156,0.0003,0.0001,100.0,518.67,642.70,1595.69,1418.76,14.62,21.61,552.63,2388.18,9054.81,1.30,47.75,520.85,2388.19,8132.33,8.4710,0.03,395,2388,100.00,38.56,23.2711,1,643.098,0.36074367631323845
99,157,-0.0019,0.0001,100.0,518.67,643.21,1593.98,1411.48,14.62,21.61,552.36,2388.17,9057.03,1.30,47.69,521.02,2388.17,8136.29,8.4301,0.03,395,2388,100.00,38.76,23.2735,1,643.142,0.3582959670439955
99,158,-0.0008,-0.0000,100.0,518.67,642.98,1586.36,1419.16,14.62,21.61,552.35,2388.20,9054.63,1.30,47.77,521.35,2388.16,8136.11,8.4548,0.03,396,2388,100.00,38.48,23.1447,1,643.004,0.2425365951769025
99,159,0.0010,0.0005,100.0,518.67,643.58,1589.34,1423.07,14.62,21.61,552.92,2388.15,9059.55,1.30,47.78,520.47,2388.18,8127.92,8.4303,0.03,394,2388,100.00,38.78,23.1769,1,643.052,0.31669543728953187
99,160,0.0031,-0.0001,100.0,518.67,643.03,1589.34,1420.74,14.62,21.61,553.19,2388.17,9052.95,1.30,47.79,520.77,2388.18,8133.27,8.4822,0.03,395,2388,100.00,38.65,23.1901,1,643.1,0.2904479299289325
99,161,0.0030,0.0002,100.0,518.67,642.73,1595.02,1423.85,14.62,21.61,552.24,2388.21,9046.66,1.30,47.95,520.90,2388.20,8131.13,8.4929,0.03,394,2388,100.00,38.86,23.1594,1,643.106,0.28231896854445765
99,162,-0.0007,0.0001,100.0,518.67,643.03,1592.73,1421.55,14.62,21.61,552.93,2388.21,9059.79,1.30,47.94,520.72,2388.18,8131.59,8.4770,0.03,395,2388,100.00,38.73,23.1239,1,643.0699999999999,0.2782085548648821
99,163,-0.0018,0.0002,100.0,518.67,643.32,1602.25,1423.21,14.62,21.61,552.32,2388.25,9059.23,1.30,47.80,519.99,2388.22,8133.63,8.5140,0.03,395,2388,100.00,38.66,23.2784,1,643.138,0.2892334697091785
99,164,-0.0040,0.0000,100.0,518.67,643.19,1587.96,1418.84,14.62,21.61,552.57,2388.18,9053.15,1.30,47.81,520.27,2388.16,8135.12,8.5064,0.03,394,2388,100.00,38.76,23.0870,1,643.0600000000001,0.19758542456367142
99,165,0.0007,-0.0002,100.0,518.67,643.35,1594.52,1411.23,14.62,21.61,552.19,2388.18,9060.26,1.30,47.79,520.43,2388.17,8134.39,8.5103,0.03,395,2388,100.00,38.74,23.2613,1,643.124,0.2271211130652665
99,166,0.0011,-0.0005,100.0,518.67,642.94,1594.50,1416.34,14.62,21.61,552.06,2388.20,9058.10,1.30,47.87,520.20,2388.21,8137.30,8.4852,0.03,397,2388,100.00,38.54,23.1342,1,643.1659999999999,0.1598249041920621
99,167,0.0039,-0.0004,100.0,518.67,643.32,1596.06,1414.56,14.62,21.61,551.99,2388.21,9055.62,1.30,47.95,520.46,2388.26,8126.58,8.4931,0.03,394,2388,100.00,38.66,23.0035,1,643.224,0.1523942256123835
99,168,0.0015,0.0005,100.0,518.67,643.29,1594.27,1419.05,14.62,21.61,551.48,2388.23,9060.87,1.30,47.89,519.76,2388.24,8130.70,8.4851,0.03,396,2388,100.00,38.54,23.0252,1,643.2180000000001,0.14905032707107863
99,169,0.0028,-0.0003,100.0,518.67,643.18,1601.47,1412.04,14.62,21.61,552.39,2388.19,9066.55,1.30,47.97,519.81,2388.23,8133.79,8.4988,0.03,395,2388,100.00,38.64,23.1979,1,643.216,0.14947909552842806
99,170,0.0011,0.0002,100.0,518.67,643.13,1598.69,1425.74,14.62,21.61,552.50,2388.25,9060.82,1.30,48.00,520.15,2388.20,8129.26,8.4981,0.03,396,2388,100.00,38.67,23.2425,1,643.172,0.1352627073512729
99,171,0.0005,-0.0002,100.0,518.67,643.28,1597.62,1424.06,14.62,21.61,552.19,2388.23,9054.31,1.30,47.83,520.42,2388.27,8128.80,8.4701,0.03,397,2388,100.00,38.61,23.1183,1,643.24,0.07238784428342812
99,172,-0.0012,0.0003,100.0,518.67,643.20,1601.71,1424.56,14.62,21.61,551.69,2388.22,9064.97,1.30,48.05,520.60,2388.21,8129.73,8.4742,0.03,395,2388,100.00,38.65,23.1243,1,643.216,0.060860496218801984
99,173,0.0007,-0.0002,100.0,518.67,643.94,1593.05,1420.66,14.62,21.61,551.89,2388.22,9049.51,1.30,48.04,520.33,2388.24,8127.56,8.5194,0.03,393,2388,100.00,38.39,23.1984,1,643.346,0.30090530071770877
99,174,-0.0020,0.0004,100.0,518.67,643.60,1597.44,1422.01,14.62,21.61,551.70,2388.21,9055.57,1.30,48.02,519.91,2388.19,8131.05,8.5154,0.03,396,2388,100.00,38.67,23.0744,1,643.4300000000001,0.3014630989026861
